left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	left thigh	Annotation	Annotation	
Gyroscope X	Gyroscope X	Gyroscope Y	Gyroscope Y	Gyroscope Z	Gyroscope Z	Low Noise Accelerometer X	Low Noise Accelerometer X	Low Noise Accelerometer Y	Low Noise Accelerometer Y	Low Noise Accelerometer Z	Low Noise Accelerometer Z	Magnetometer X	Magnetometer X	Magnetometer Y	Magnetometer Y	Magnetometer Z	Magnetometer Z	SyncTimestamp	SystemTimestamp	Timestamp	Timestamp	Level	Pulse	
CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	RAW	CAL	UNCAL	CAL	RAW	no format	no format	
deg/s	No Units	deg/s	No Units	deg/s	No Units	m/s^2	No Units	m/s^2	No Units	m/s^2	No Units	local flux	No Units	local flux	No Units	local flux	No Units	mSecs	mSecs	mSecs	No Units	no unit	no unit	
-0.9923664122137404	-58.0	0.8854961832061068	65.0	1.465648854961832	-96.0	0.4096385542168675	1286.0	9.168674698795181	2013.0	0.08433734939759037	2040.0	-0.4390909090909091	483.0	-0.034545454545454546	-38.0	-0.22653061224489798	222.0	1.5228924584114688E12	1.522892458421E12	2089.84375	2944.0	0.0	0.0	
-1.1603053435114503	-58.0	0.8854961832061068	76.0	1.3435114503816794	-88.0	0.4096385542168675	1285.0	9.180722891566266	2013.0	0.0963855421686747	2039.0	-0.4445454545454545	489.0	-0.023636363636363636	-26.0	-0.22346938775510206	219.0	1.522892458415375E12	1.522892458421E12	2093.75	3072.0	0.0	0.0	
-1.129770992366412	-51.0	0.7786259541984732	74.0	1.4045801526717556	-92.0	0.43373493975903615	1286.0	9.168674698795181	2011.0	0.10843373493975904	2038.0	-0.44181818181818183	486.0	-0.023636363636363636	-26.0	-0.22040816326530616	216.0	1.5228924584192813E12	1.522892458457E12	2097.65625	3200.0	0.0	0.0	
-1.099236641221374	-60.0	0.916030534351145	72.0	1.4045801526717556	-92.0	0.45783132530120485	1286.0	9.168674698795181	2009.0	0.10843373493975904	2038.0	-0.44181818181818183	486.0	-0.023636363636363636	-26.0	-0.22040816326530616	216.0	1.5228924584231875E12	1.522892458458E12	2101.5625	3328.0	0.0	0.0	
-1.0076335877862594	-56.0	0.8549618320610687	66.0	1.3740458015267174	-90.0	0.5060240963855422	1287.0	9.156626506024097	2005.0	0.14457831325301207	2035.0	-0.43363636363636365	477.0	-0.028181818181818183	-31.0	-0.22142857142857145	217.0	1.5228924584270938E12	1.522892458459E12	2105.46875	3456.0	0.0	0.0	
-1.099236641221374	-46.0	0.7022900763358778	72.0	1.3129770992366412	-86.0	0.5180722891566265	1285.0	9.180722891566266	2004.0	0.14457831325301207	2035.0	-0.4445454545454545	489.0	-0.022727272727272728	-25.0	-0.22142857142857145	217.0	1.522892458431E12	1.522892458459E12	2109.375	3584.0	0.0	0.0	
-0.9312977099236641	-55.0	0.8396946564885496	61.0	1.2366412213740459	-81.0	0.5180722891566265	1285.0	9.180722891566266	2004.0	0.14457831325301207	2035.0	-0.4390909090909091	483.0	-0.015454545454545455	-17.0	-0.22244897959183677	218.0	1.5228924584349063E12	1.52289245846E12	2113.28125	3712.0	0.0	0.0	
-0.9007633587786259	-55.0	0.8396946564885496	59.0	1.4351145038167938	-94.0	0.4819277108433735	1286.0	9.168674698795181	2007.0	0.14457831325301207	2035.0	-0.4381818181818182	482.0	-0.034545454545454546	-38.0	-0.22653061224489798	222.0	1.5228924584388125E12	1.522892458461E12	2117.1875	3840.0	0.0	0.0	
-0.7938931297709924	-49.0	0.7480916030534351	52.0	1.1603053435114503	-76.0	0.46987951807228917	1285.0	9.180722891566266	2008.0	0.13253012048192772	2036.0	-0.4445454545454545	489.0	-0.023636363636363636	-26.0	-0.22142857142857145	217.0	1.5228924584427188E12	1.522892458462E12	2121.09375	3968.0	0.0	0.0	
-0.9923664122137404	-41.0	0.6259541984732824	65.0	1.465648854961832	-96.0	0.45783132530120485	1285.0	9.180722891566266	2009.0	0.10843373493975904	2038.0	-0.4409090909090909	485.0	-0.035454545454545454	-39.0	-0.2306122448979592	226.0	1.522892458446625E12	1.522892458463E12	2125.0	4096.0	0.0	0.0	
